"","GSM239371.CEL.gz","GSM239487.CEL.gz","GSM239489.CEL.gz","GSM239492.CEL.gz","GSM239497.CEL.gz","GSM239520.CEL.gz","GSM240427.CEL.gz"
"205906_at",30.3045709089689,29.6193084390445,94.4676678628402,170.609889324419,80.0823571645576,30.7214298910628,24.2659413662843
"205907_s_at",81.991994460369,41.881020415005,189.751873827946,110.613372047886,166.06777442343,46.2125441256052,17.4260429284998
"205908_s_at",57.4121151944112,3.89982558682419,42.5158967000591,87.1005666911754,105.594818467425,5.95164363101238,10.8399901776932
"205909_at",373.147563644672,322.098747155291,367.721139652672,484.172738292125,490.936840652834,368.726784056409,547.502565960795
"205910_s_at",14.547719479751,11.1969710176509,11.2718524370959,18.028746979119,23.568417318746,12.6934954845463,30.853913981381
"205911_at",189.862956138856,182.519559068606,398.673807674928,221.186389125452,299.949079639653,107.354681461605,206.901669808814
"205912_at",97.9214015029002,32.2816682907598,117.208447871546,106.570549220016,163.434703885812,29.6779818242686,22.083578015427
"205913_at",47.9977305762432,22.743281965513,38.4205457205687,28.2214054264296,50.1930499080332,15.8593657906706,33.3771371093832
"205914_s_at",10.3941781539278,6.53600269844521,24.007693526603,9.59176480107999,11.5936509005001,7.47996134111525,14.4289623981624
"205915_x_at",51.816746811285,42.2566087166864,44.891867847809,53.5750046699989,177.301044271301,23.9457571042382,57.5567833760151
"205916_at",16.4149384824588,17.6107537578695,27.8170811867239,26.1033400455688,24.2930312119722,7.11806166995439,41.4728028957595
"205917_at",609.937637344871,105.6211130125,506.846160747474,782.070891396048,624.391456780864,283.779344909948,423.931282578156
"205918_at",9.71782191689857,7.49169664594614,16.8102336671279,10.9258451426657,19.906170336467,11.8284056962293,13.9351521307848
"205919_at",292.902410963734,127.220585465359,269.991400398585,258.254865200982,316.234652332326,13.2377557122814,98.6268488253213
"205920_at",29.7258064518713,21.9467055270692,46.0910969429443,28.1905353493659,27.6154752868287,186.803267965218,68.065278963119
"205921_s_at",19.2635636149347,15.6001875308468,15.3459696259412,82.4345885378595,26.2112047881032,78.210040563574,155.50608631049
"205922_at",25.2903437918362,114.962131517721,112.256271352291,9.72076637029088,288.671087717663,453.167390573395,35.2976529207122
"205923_at",123.418473343859,66.8458094535448,255.758633426599,140.379455589104,96.0615622912953,10.9948630430573,126.695550532749
"205924_at",42.4461473180902,14.2588891968635,39.7522582933171,22.2695001238875,26.4725927507345,13.0076994978001,38.3321809704155
"205925_s_at",22.0729648802069,59.5689131951678,164.358659120897,24.5559666351143,144.715322338733,99.8022980757433,30.9610369920827
"205926_at",351.732222633496,246.72289524999,374.899351409685,290.034404794353,213.639205335605,423.981328982668,491.168907937772
"205927_s_at",349.297125019592,82.803192041712,496.807841970446,184.664753071652,447.697017860374,161.645701916313,291.725218692105
"205928_at",408.053710151143,202.247090840423,34.0618880285786,363.045483034064,21.7059412878233,232.500227098064,189.9328565718
"205929_at",274.931117275775,320.883630662,554.003425897426,283.568912075744,242.21752975381,62.9564457323202,426.948107923029
"205930_at",248.855839978305,289.425809934719,391.010134235212,419.222176564791,753.066913864363,512.475749236332,464.667794312874
"205931_s_at",169.617176228566,36.3628432287612,18.0639764327511,10.0130084323257,36.9414730573244,174.636801284102,13.1194959936137
"205932_s_at",159.450139571385,87.7413914172697,117.147128606443,77.9394253763901,109.412586128065,19.9381206336698,92.1825591559122
"205933_at",39.5185897285853,58.450035838856,62.5777547748601,42.1116830375708,91.047333809339,71.6843875292432,63.1014960555008
"205934_at",53.6580519987034,50.9890897847759,96.4160100296641,65.3693054194162,110.152951270158,55.8287042108375,78.2269442523271
"205935_at",29.7195631837968,78.7701821420661,155.280222651697,150.169386311416,166.160665350016,86.0002947493871,249.467309266524
"205936_s_at",18.4809163764667,1317.28201571968,170.125955974552,43.1505340094676,1542.99293064086,2987.34113248942,422.441113035239
"205937_at",46.9296499198349,183.615926252973,36.3617262919523,17.7476463617632,145.952643002469,101.35945117881,24.8997924858013
"205938_at",8.48376066061665,41.0919111488563,23.8117662556694,15.8795902433907,8.17066125668849,5.89335545856364,23.0815637166614
"205939_at",128.478652072045,12.6219879555299,200.854736372332,108.924321164097,197.693352064724,44.6170567666786,132.40451982519
"205940_at",30.9828287264682,2.50242602640801,5.60652990612217,13.2956273273709,29.469989312878,13.1787708412116,6.11706879909118
"205941_s_at",324.320296718607,99.5058045593505,269.56722601255,188.681361595704,210.999858892899,115.982846555069,284.926198914747
"205942_s_at",415.76799440413,21.5645656386332,295.917369029949,419.887096016805,290.722730798577,130.648783418158,320.258636097018
"205943_at",61.8380119839716,126.550673638085,313.033619799482,190.055740807959,173.401302340733,64.8494097676097,178.347150493548
"205944_s_at",204.533874043017,395.727612671637,321.958731166831,322.437924479519,631.774240208619,558.244646259262,412.374131210625
"205945_at",579.302849819927,681.502612374317,718.908129909559,499.58312560999,827.076731005342,1971.242043703,750.655908856882
"205946_at",43.2352053150995,11.8785288976377,37.8107289635598,20.4071140492275,22.3359471606812,20.6437620524716,61.0004640364327
"205947_s_at",27.565474454862,4.93989581219226,39.3987389886654,13.9436829113516,31.0148939867436,5.963523568397,17.0635308059632
"205948_at",46.635792298997,27.8160716673518,73.9880218162615,48.9473714086585,402.168137684894,201.448113149201,177.018323802953
"205949_at",258.407418538807,72.1467875073143,404.714836107749,263.233478422418,471.281602957238,67.0547591627164,244.755394430601
"205950_s_at",341.95414691705,67.1154099643159,356.032939790846,429.997252623919,362.5342670658,327.717154021054,907.095618891151
"205951_at",51.2359618878875,1.64578070624979,20.1176102180811,11.2972639699297,8.02653226211074,26.8028668542988,10.3971012449332
"205952_at",31.7583804477324,79.426688784686,105.287348495633,177.746132126319,35.5213309680081,13.9658842140291,55.2041180465262
"205953_at",365.409783467669,285.484236655814,582.914665078562,572.270730599631,427.653560100398,280.564068924009,466.931015924822
"205954_at",190.561090689834,37.1783422107836,203.567447872904,160.568258019698,209.360478170402,77.8045211603802,209.11217384854
"205955_at",213.141671174752,163.073316909537,201.167136961229,171.284051472329,155.081104814541,134.589576008083,206.057447494716
"205956_x_at",350.395986168007,379.79662736574,388.811090335569,405.561510856613,322.961268032358,381.238560529594,420.858712775095
"205957_at",39.989642018102,22.7274557921661,29.9238027038464,42.5598299970738,59.5893381599469,11.8309736205906,32.9640842706384
"205958_x_at",15.9139547626533,12.2299616629678,22.0658031824028,21.7414828611937,24.9161719680278,7.92816488414371,10.2962356434704
"205959_at",33.5606053558505,16.297490718786,49.6704082643584,26.0785277442988,13.0087709535197,7.43369087100065,16.1296814327304
"205960_at",53.3538710193333,196.638809890094,94.6797274944706,17.304057547847,134.413350356329,39.4607645896182,22.0960095776571
"205961_s_at",368.151142037623,431.421335962912,504.155865955137,411.073791494154,405.230026163204,382.533493508542,580.8594768371
"205962_at",24.405963230477,14.5900556383622,24.7056693541442,25.2264748740833,17.0223217658741,13.3023878683806,68.4297449676097
"205963_s_at",678.05738754775,882.478459590119,826.544859968987,760.863724689599,1267.10094185359,1660.26080725565,866.296476258922
"205964_at",193.065583467439,92.6869179186625,76.3580421190222,243.866490739307,212.949414319486,30.2524839600476,36.4764365558894
"205965_at",302.68718860679,476.188142334057,247.654471757099,269.607394351098,591.503474014794,712.15324332305,806.764516450791
"205966_at",3.15260254013856,1.14533553605427,7.56297634601191,26.4451271809437,3.63600393912607,10.1037206460996,33.6125373614453
"205967_at",6738.33700833533,1907.53562511494,2436.62954263102,2429.76168813466,2589.56843948898,1714.59514226127,3557.57623219022
"205968_at",139.388056821485,102.727311304106,167.718856226989,122.311715883381,184.203784535854,40.667522199701,83.1773723085699
"205969_at",34.990841593323,16.6925789337725,40.7716212482028,35.8504732787941,30.0358904892517,21.5174344138942,28.0748186504109
"205970_at",161.247363015974,113.36402833334,144.182972208025,190.468927724542,191.058478872978,174.66352967062,112.002998090261
"205971_s_at",80.6517061844219,99.7430404957836,92.9335094499281,100.157154493653,62.1296091430618,66.6637087635495,88.8330400971683
"205972_at",148.253448885828,98.5544321703516,223.485885465905,188.974906291308,125.978989260405,53.1655807160316,204.809522986203
"205973_at",111.578645114539,193.633933965301,292.89507837283,165.771541373958,333.401246376735,266.407476824509,146.276445802436
"205974_at",54.9570070638617,41.7183675556676,39.7886829650811,57.534364195985,112.130805743909,44.5707100841946,93.5302226360754
"205975_s_at",418.897517399569,286.913957008428,527.149532082968,522.767269446243,688.645848947322,392.428965260095,958.067864950599
"205976_at",213.523442899327,54.9280174432863,113.57626219838,29.7191950789863,287.892389213325,82.3564134002384,173.609468846765
"205977_s_at",189.19848337235,140.212036677382,123.232025737103,176.789094052113,46.8046641036154,79.5513161535306,216.076278091922
"205978_at",24.1542887429997,2.11558816621366,97.737912826726,6.84134024661997,43.6477944714399,21.8309758839341,75.0016524670179
"205979_at",13.8205062449431,4.58314773078151,6.84734980870575,3.40067088340235,6.98214884423399,2.95851923135876,5.58839189450714
"205980_s_at",14.0515262779808,22.5451850572327,8.05896646311862,6.4113275187289,5.67519744628981,5.30788199337041,28.0012234835382
"205981_s_at",862.992504868023,820.591206801529,990.207320101339,686.524050078706,157.305231449078,456.692259440086,669.471710518334
"205982_x_at",18.3959726157824,11.681201917648,22.5951816222596,19.9167853160226,31.5867019076299,10.830907394305,19.3313501700569
"205983_at",192.333820106255,153.079260304093,363.704796667666,127.983475722161,263.57323665143,181.984866190738,398.599745551829
"205984_at",189.257083032463,9.49341093189982,242.511089618563,120.470162154044,35.9940052811352,40.061720963632,212.21832861532
"205985_x_at",22.9246129629795,23.4510666934885,49.922781597688,26.6323772850846,39.3218981579291,23.3300928907115,42.383224934696
"205986_at",284.635842297524,275.106585211122,396.053863786384,333.580716009584,141.344789428416,249.1950599364,278.963922489483
"205987_at",28.4823120526146,8.89121083396813,34.7034071993898,72.1474066964066,22.2484705037124,12.2162756342131,26.8251763308367
"205988_at",991.790618804712,666.156025116418,1352.028895304,2320.89133096848,868.611365426267,893.154054787393,1059.89793683921
"205989_s_at",34.9641525753894,29.8965640271988,49.5840616554517,33.8776284845214,64.5697874772253,15.938915946934,52.7071012023509
"205990_s_at",52.9338428312889,38.8367846139942,178.700702421616,85.8020380484319,127.52448426812,6.68313618815093,99.8736535253402
"205991_s_at",196.073286818662,103.073237221751,445.785384219824,275.925670857507,352.414640314738,111.165608213193,202.589628700808
"205992_s_at",77.8629438487628,60.6764042745635,188.608156433519,113.004785533847,86.7564265083706,44.7589852487809,111.341817297129
"205993_s_at",125.149867469485,48.3309929004337,32.9873238112643,125.758069076191,213.048613819256,22.6761385267558,24.8716730553472
"205994_at",59.5062188764346,16.681554728896,113.749515612633,18.656385231517,13.0384980199417,6.17677291356236,14.4699648084676
"205995_x_at",1045.11552536281,555.144186642122,755.630759608565,1112.38595853007,885.879461194782,487.271451089934,585.759868187762
"205996_s_at",1750.90078766339,2768.24413358604,1029.47069032628,1966.73615341092,4177.63430410732,3096.75200950483,2199.11340969221
"205997_at",522.793696372629,36.8670020200741,832.979660553427,637.207839454036,10.3741908717692,360.52436840259,598.129930776241
"205998_x_at",973.461980326898,354.52558403542,722.423254715762,729.500576095905,698.129587467443,377.819262325677,741.629700174399
"205999_x_at",114.674678961772,43.1417322642799,83.9964703610512,126.467937277212,199.293934483887,28.6703751711818,121.127614017307
"206000_at",16.7848208494216,9.54759307697262,19.0706110288109,24.3452372003194,15.765967276908,24.6174380533682,31.287638755318
"206001_at",265.641393090554,199.354906683582,400.00631117425,206.838862826448,436.201077040989,178.739113186469,304.831069308691
"206002_at",96.0820338626374,70.4710677749759,106.570858619311,148.936094242796,145.888040531547,71.9123311738127,55.5668130759712
"206003_at",264.766088761559,83.6194120370921,260.342557136902,611.086836701904,239.130702732516,199.61040854818,484.511817981435
"206004_at",200.585070980984,175.770402605932,346.086425287007,142.848218218798,284.23326593115,148.750224208927,224.402548365302
"206005_s_at",58.2108155138142,7.66588413699824,118.502011425771,119.038874012916,85.4459895948172,87.728988386924,98.4471825539821
"206006_s_at",329.367333482698,103.50575351311,358.10867853683,342.612953887024,643.974239283713,152.616140946743,324.536275245031
"206007_at",16.9329430318986,20.8651710361962,70.0547997535471,52.0680542567891,69.7274399257195,5.03576097376223,58.5567409232993
"206008_at",46.2020776759591,40.1222459256157,33.9783412301729,10.5508866264463,22.6731549061934,12.1399970472104,26.3441587237237
"206009_at",182.548013668934,79.0345978965646,147.088247031293,155.641578859133,98.2277882394093,75.9062947815682,144.282691804973
"206010_at",273.892099268654,171.317823769956,497.334104501259,287.526547109083,358.441456286756,170.110740923286,251.897439716543
"206011_at",318.942346864743,362.469037103276,542.363245381775,359.90354196306,334.183374534906,534.993521706321,560.796021989283
"206012_at",162.883457253896,126.137305064779,398.236117319122,156.836334793406,175.674456609988,101.652997791416,446.624139896211
"206013_s_at",5.5248001790406,8.31659644247729,7.02640086820725,5.46955646955445,7.87244263345977,4.24402459487559,6.15378488414501
"206014_at",11.4154230263099,8.80730712040392,16.3603144691668,12.8089089556367,18.2375306471214,7.90944782908863,12.8832829943741
